s,retailid,manitemid,y,m,d,efr,efc,ohb,promotypeid,srf_adew,srf_aheat,srf_amax,srf_aprcp,srf_cmf,srf_dew,srf_heatw,srf_hum,srf_max,srf_min,srf_prcp,srf_prcpp,srf_uv,srf_wnds,p_cci1,p_cci2,p_cci3,p_ces,p_cpi,p_cru,p_dies,p_emp,p_fern,p_fmr,p_gas,p_gern,p_hpe,p_hpi,p_hse,p_hsn,p_labf,p_lint,p_mern,p_mhrs,p_nfe,p_nhc,p_nhs,p_phm,p_rs,p_sint,p_smkt,p_uner,cy,zip_pop,age_median,white,black,asian,hispanic,fam_w_children,fam_female_head,house_rental,ed_bs,labor_force,commut_tele,commut_avg,inc_median_house,inc_mean_house,inc_mean_fam,inc_per_cap,house_rooms_median,house_oil
0,1,1,2012,1,6,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,38.8,76.7,1029,227.505,101.56,3.117,2829065,2691.1,3.98,2.889,423.9,175700,616,1760000,192,3097858,3.02,690.07,41.1,2666.2,274,403,7.1,360448,0.01,1277.81,8.7,0.93,8278,35.400002,14684,1665,82,81,1203,299,541,363,4373,50,31.6,48196,49095,51131,18442,5.8000002,15
0,1,1,2012,1,7,11.2,11.2,890,0,22.526667,-20.437382,19.184761,-0.17142857,13.197143,14.633571,11.37816,22.92856979,15.834286,19.358334,-0.12023809,-2.619049072,0,-3.7042859,61.5,38.8,76.7,1029,227.505,101.56,3.117,1958065,1876,3.98,2.889,378.9,175700,616,1760000,192,2134754,3.02,760.86,41.6,1914,274,403,7.1,360448,0.01,1277.81,8.3,0.97,13225,36.200001,25013,1128,44,57,1779,472,727,517,6425,139,35.5,40410,48684,47353,17455,5.5999999,10
0,1,1,2012,1,5,11.2,11.2,890,0,-0.02095169,-0.01404762,1.4319061,-0.11619048,-0.00333313,0.06880943,-2.678635,-2.52381134,0.03856873,2.058573,-0.01071429,-3.880952835,0.285714388,-1.589048,61.5,38.8,76.7,1085,227.505,101.81,3.082,614623,599,3.98,2.898,125.6,240400,616,1260000,78,656957,3.06,660.3,35.5,599.3,88,135,7.04,360448,0.01,1281.06,6.4,0.87,41605,25.700001,31921,10444,28043,5438,5705,1376,7930,2499,20799,592,21.4,36903,41750,37507,14105,4.6999998,6
0,1,1,2012,1,6,11.2,11.2,890,0,15.078333,-25.353333,23.30024,-0.00690476,13.135108,11.315324,25.56882,3.932331085,19.937284,22.471504,-0.01166667,-16.0339241,-0.432641327,-3.836496,61.5,38.8,76.7,1124,227.505,101.56,3.117,2769701,2668.7,3.98,2.889,439.1,150600,616,1010000,43,2997084,3.02,716.36,40.2,2725.6,88,110,7.1,360448,0.01,1277.81,7.6,0.93,28878,34.900002,54376,1808,585,685,4207,1013,2497,3643,16426,440,25.799999,55841,65011,63034,24208,6.3000002,2
0,1,1,2012,1,6,11.2,11.2,890,0,1.7626192,-9.1128576,15.605475,-0.09047619,11.979048,0.94166663,9.620895,-20.02381134,15.229761,0.16738129,-0.04404762,-26.95238113,0,-0.79500031,61.5,38.8,76.7,1029,227.505,101.56,3.117,4165580,3961.7,3.98,2.889,712.9,175700,616,1760000,192,4654007,3.02,680.21,41.2,3979.3,274,403,7.1,360448,0.01,1277.81,10.5,0.93,25941,36,46727,2920,1625,666,3867,681,2269,6850,13771,831,28.799999,76795,94804,90527,37683,7.4000001,68
2,1,1,2012,1,2,11.2,11.2,890,0,-7.1483328,-0.00333427,0.08500076,-0.01928571,-1.0811901,-2.7664286,8.380501,-12.09523773,0.47642899,-2.2147636,-0.03809524,-11.66666698,2.142857134,-2.3349999,61.5,38.8,76.7,1029,227.505,98.83,2.964,11515624,10724.2,3.98,2.902,1788.8,175700,616,1760000,192,12462387,2.89,795.16,44.2,10465.7,274,403,6.31,360448,0,1257.6,7.6,0.64,4885,36.400002,8982,115,487,300,659,42,510,1431,2775,283,23.700001,128524,162646,161971,72110,8,0
0,1,1,2012,1,4,11.2,11.2,890,0,-16.080952,8.1207142,-5.7535727,-0.07809523,-5.2361903,-13.265238,9.94371,-27.45238113,-5.4897635,-11.238333,-0.03928572,-26.2857151,0,3.1785711,61.5,38.8,76.7,1029,227.505,103.22,3.135,4165580,3961.7,3.98,2.985,712.9,175700,616,1760000,192,4654007,3.04,680.21,41.2,3979.3,274,403,6.54,360448,0.01,1277.3,10.5,0.8,42671,31.299999,36278,41762,2616,3936,4743,2748,8834,6943,23265,673,20.299999,41695,58367,50858,25639,4.9000001,529
0,1,1,2012,1,1,11.2,11.2,890,0,11.905476,-9.997143,15.807144,-0.10238095,7.4376191,8.9988096,9.531517,5.309524536,13.095715,11.237143,-0.06071429,-4.904762268,0,6.8785711,61.5,38.8,76.7,1029,227.505,98.83,2.964,1917507,1846.7,3.98,2.902,341,175700,616,1760000,192,2119571,2.89,695.56,41.7,1848.3,274,403,6.31,360448,0,1257.6,9.5,0.54,30152,35,38042,18186,1907,1694,3728,1849,4318,2799,14973,224,19.5,38112,51158,45092,19598,5.3000002,873
3,1,1,2012,1,3,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,38.8,76.7,1029,227.505,102.96,3.087,4165580,3961.7,3.98,2.994,712.9,175700,616,1760000,192,4654007,2.99,680.21,41.2,3979.3,274,403,6.52,360448,0,1277.06,10.5,0.72,17760,40.900002,28901,5499,756,228,2324,514,434,3175,9809,255,24.4,65400,72917,72359,29195,6.5999999,276
0,1,1,2012,1,1,11.2,11.2,890,0,4.4069044,-5.7016668,6.1711884,-0.05309524,4.1488097,3.1983329,0.1200104,-2.47618866,6.0795267,3.6288087,-0.01904762,-14.16666603,1.357142806,-7.4049996,61.5,38.8,76.7,1029,227.505,98.83,2.964,832898,7340,3.98,2.902,1084.5,175700,616,1760000,192,9199286,2.89,814.84,40.6,7371.9,274,403,6.31,360448,0,1257.6,9.5,0.54,1064,63,2104,0,6,11,41,15,21,255,167,33,23.9,64141,55274,76506,43383,5.4000001,0
0,1,1,2012,1,7,11.2,11.2,890,0,3.8935699,5.058095,-7.4276199,-0.035,2.5219046,0.65071432,4.672379,-2.952381134,3.1192856,2.4049988,-0.02380952,-7.023809433,0,1.6340477,61.5,38.8,76.7,1085,227.505,101.56,3.117,16283531,14271.8,3.98,2.889,2385,240400,616,1260000,78,18365887,3.02,822.5,40.9,14391.6,88,135,7.1,360448,0.01,1277.81,11.3,0.97,20877,34.5,27963,1136,916,10601,2008,724,3984,2697,11181,502,17.299999,47625,69175,53913,26828,4.0999999,0
3,1,1,2012,1,3,11.2,11.2,890,0,-3.4780956,1.179286,1.6204758,-0.01047619,0.44261927,-0.62261905,13.48782,-8.047618866,3.7633324,-2.7640457,-0.00119048,-7,-0.142857149,8.5938094,61.5,38.8,76.7,1029,227.505,102.96,3.087,11515624,10724.2,3.98,2.994,1788.8,175700,616,1760000,192,12462387,2.99,795.16,44.2,10465.7,274,403,6.52,360448,0,1277.06,7.6,0.72,15454,39.299999,28271,915,600,1001,2029,500,1085,2158,8354,191,26.4,56993,62754,64065,25816,5.8000002,0
4,1,1,2012,1,4,11.2,11.2,890,0,3.3978577,-4.3864288,10.70143,-0.05595238,1.8435716,3.7802381,12.21325,4.309524536,4.6202393,-2.0388091,-0.05476191,-15.7142849,-0.071428575,-2.0300003,61.5,38.8,76.7,1029,227.505,103.22,3.135,1868239,1914.8,3.98,2.985,352.7,175700,616,1760000,192,2020792,3.04,871.43,42.2,1927.8,274,403,6.54,360448,0.01,1277.3,7.5,0.8,23867,37.400002,38802,7648,574,488,3026,1221,3305,2230,11784,191,19.299999,40273,47534,48571,19291,5.4000001,0
0,1,1,2012,1,7,11.2,11.2,890,0,13.194286,-16.245476,24.380478,-0.06285714,11.62881,8.4164285,11.33453,-2.76190567,18.08143,9.754286,-0.03095238,-21.30952454,0,0.31118958,61.5,38.8,76.7,1029,227.505,101.56,3.117,2835837,2566.3,3.98,2.889,505.9,175700,616,1760000,192,3048698,3.02,735.35,41.9,2546,274,403,7.1,360448,0.01,1277.81,7,0.97,28764,33,15041,33024,1952,5260,3414,2062,6071,2631,15017,160,33.599998,43783,52780,50187,21000,4.5,518
1,1,1,2012,1,5,11.2,11.2,890,0,4.239048,-5.0650008,10.872381,-0.02071428,6.8899998,3.8740476,11.66484,-5.119049072,10.357857,3.1661911,-0.02261905,-7.904762268,-0.071428575,-6.3040478,61.5,38.8,76.7,1029,227.505,101.81,3.082,11515624,10724.2,3.98,2.898,1788.8,175700,616,1760000,192,12462387,3.06,795.16,44.2,10465.7,274,403,7.04,360448,0.01,1281.06,7.6,0.87,30814,37.799999,53007,4256,2581,1803,4632,938,1615,5885,17774,734,27.200001,73195,82766,79539,30779,6.4000001,0
3,1,1,2012,1,3,11.2,11.2,890,0,-5.5671425,0.13404678,-0.3190477,-0.00761905,0.28333359,-5.3078574,16.91796,-18.1428566,-0.30214333,-2.7145243,-0.04761905,-22.33333397,0,-2.6426183,61.5,38.8,76.7,1124,227.505,102.96,3.087,5873849,5717.3,3.98,2.994,832.4,150600,616,1010000,43,6522160,2.99,771.7,41.4,5768.7,88,110,6.52,360448,0,1277.06,9.9,0.72,38168,36.700001,71115,654,3394,1506,6298,637,708,7768,19290,1140,32.5,100938,127760,107105,41552,8.1000004,0
0,1,1,2012,1,6,11.2,11.2,890,0,-1.3780943,-3.1197618,10.337621,-0.04571429,6.0519051,1.6480953,5.131195,-9.309524536,7.4666655,0.02523804,-0.05238095,-21.76190567,-0.071428575,-2.1180951,61.5,38.8,76.7,1029,227.505,101.56,3.117,4293271,3928.6,3.98,2.889,684.7,175700,616,1760000,192,4739095,3.02,723.17,39.8,3972.9,274,403,7.1,360448,0.01,1277.81,9.4,0.93,34753,35.5,46209,20552,1522,908,4474,1884,4742,4124,18065,422,21,42875,55140,50800,22764,5.5999999,39
0,1,1,2012,1,3,11.2,11.2,890,0,-20.691668,12.155953,-14.593094,-0.11404762,-9.8992859,-13.146905,8.854019,-24.2142868,-12.024284,-9.2480943,-0.08809524,-26.54761887,0,4.8511901,61.5,38.8,76.7,1029,227.505,102.96,3.087,4293271,3928.6,3.98,2.994,684.7,175700,616,1760000,192,4739095,2.99,723.17,39.8,3972.9,274,403,6.52,360448,0,1277.06,9.4,0.72,26020,34.599998,36524,14591,336,502,3333,1644,3110,1387,11976,217,27,38322,48619,43212,17357,5.4000001,41
0,1,1,2012,1,7,11.2,11.2,890,0,10.460953,-7.4297619,5.2599983,-0.01357143,1.9630952,6.565,7.97789,13.7857132,5.2854767,10.176668,-0.04166667,-8.761904716,-0.357142866,-2.8252383,61.5,38.8,76.7,1029,227.505,101.56,3.117,11515624,10724.2,3.98,2.889,1788.8,175700,616,1760000,192,12462387,3.02,795.16,44.2,10465.7,274,403,7.1,360448,0.01,1277.81,7.6,0.97,17403,27.4,15611,11986,145,6118,2360,1417,2795,361,7245,78,20,24515,32902,27020,11072,5,0
0,1,1,2012,1,2,11.2,11.2,890,0,-14.537142,-0.79023815,0.20809341,-0.03452381,-0.50642876,-7.1390477,10.40153,-25.04761887,2.7852364,-0.89618896,-0.04166667,-19.33333397,1.928571463,1.0185712,61.5,38.8,76.7,1029,227.505,98.83,2.964,11515624,10724.2,3.98,2.902,1788.8,175700,616,1760000,192,12462387,2.89,795.16,44.2,10465.7,274,403,6.31,360448,0,1257.6,7.6,0.64,29441,33.200001,42915,6710,4220,5420,4502,747,897,4890,15974,352,31.6,70113,76009,74033,26783,6.3000002,24
0,1,1,2012,1,5,11.2,11.2,890,0,11.199047,-11.371428,16.952145,-0.02452381,9.3292856,6.6845236,17.58549,-3.690475464,15.42881,2.9283333,-0.00833333,-19.5,0,-2.382857,61.5,38.8,76.7,1124,227.505,101.81,3.082,2769701,2668.7,3.98,2.898,439.1,150600,616,1010000,43,2997084,3.06,716.36,40.2,2725.6,88,110,7.04,360448,0.01,1281.06,7.6,0.87,2584,41.700001,4997,17,3,51,307,85,267,164,1116,54,25.299999,24615,34864,29904,15564,5,10
0,1,1,2012,1,2,11.2,11.2,890,0,-1.4026186,-1.0223808,-1.7533319,-0.05809524,-3.869762,-2.9133329,14.34087,-9.142860413,-3.8571434,3.6564295,-0.02738095,-6.166666031,0,15.480476,61.5,38.8,76.7,1124,227.505,98.83,2.964,2877868,2881.1,3.98,2.902,430.5,150600,616,1010000,43,3169745,2.89,762.81,41.3,2835.8,88,110,6.31,360448,0,1257.6,9.2,0.64,36501,38,62553,8602,600,871,4233,2099,5335,3045,18988,377,21.5,38048,46093,46893,20515,5.3000002,100
0,1,1,2012,1,1,11.2,11.2,890,0,18.475952,-11.885239,13.797619,-0.06,11.976429,9.6142857,10.85373,2.785713196,17.228571,10.000477,-0.02380952,-2.071428299,0,-1.1459527,61.5,38.8,76.7,1338,227.505,98.83,2.964,5805265,5711.5,3.98,2.902,721.2,266600,616,600000,25,6331472,2.89,711.42,39.9,5690.4,90,75,6.31,360448,0,1257.6,8.3,0.54,32680,36.400002,44092,11322,8116,1612,2465,2047,7680,5275,18113,547,25.5,34431,53421,40358,23791,4.8000002,1019
0,1,1,2012,1,2,11.2,11.2,890,0,-6.234761,0.05214275,-8.6142868,-0.02564442,0.0104763,1.15,2.456268,-0.952377319,1.2388077,2.1511896,-0.0797619,18.45238113,0,5.7285716,61.5,38.8,76.7,1085,227.505,98.83,2.964,1784824,1630.8,3.98,2.902,291.3,240400,616,1260000,78,1974839,2.89,740.94,39.9,1643.1,88,135,6.31,360448,0,1257.6,9.6,0.64,2293,51.700001,4364,19,37,66,171,74,315,276,1016,68,22.4,34734,39354,43083,24581,4.9000001,21
0,1,1,2012,1,2,11.2,11.2,890,0,3.367142,-7.9999983,6.6292856,-0.02523809,1.2435715,-0.14214333,10.69897,-10.33333206,5.2521422,11.78738,-0.05119048,-4.904762268,0,7.5840478,61.5,38.8,76.7,1338,227.505,98.83,2.964,5805265,5711.5,3.98,2.902,721.2,266600,616,600000,25,6331472,2.89,711.42,39.9,5690.4,90,75,6.31,360448,0,1257.6,8.3,0.64,1083,42.400002,2154,2,8,4,125,29,68,121,538,14,16.1,45673,58381,54219,23933,6.5,295
1,1,1,2012,1,5,11.2,11.2,890,0,-16.039524,7.4897621,-3.896189,-0.04142857,-2.4783325,-9.5650002,-0.7045288,-21.59523773,-4.383812,-14.689285,-0.01309524,-13.26190567,1.357142806,-2.4709526,61.5,38.8,76.7,1029,227.505,101.81,3.082,832898,7340,3.98,2.898,1084.5,175700,616,1760000,192,9199286,3.06,814.84,40.6,7371.9,274,403,7.04,360448,0.01,1281.06,9.5,0.87,8850,61.700001,17317,75,68,335,471,128,525,1325,2939,104,28.4,41380,53711,50351,28376,4.5999999,10
0,1,1,2012,1,7,11.2,11.2,890,0,13.694048,-2.7819052,4.374527,-0.01642857,0.06023788,2.5921428,15.4054,1.857143402,-0.69047546,1.0957146,-0.00833333,-7.714285851,0,-0.13261913,61.5,38.8,76.7,1085,227.505,101.56,3.117,16283531,14271.8,3.98,2.889,2385,240400,616,1260000,78,18365887,3.02,822.5,40.9,14391.6,88,135,7.1,360448,0.01,1277.81,11.3,0.97,35317,39.700001,53371,2303,10595,4820,4152,1404,4091,5695,18923,711,30.299999,62270,76975,71189,29706,5.6999998,29
0,1,1,2012,1,4,11.2,11.2,890,0,-13.701666,10.219763,-11.05238,-0.04,-4.1109524,-11.16,10.04667,-24.09523773,-7.8564301,-12.929523,-0.05,-25.2857151,0,-4.3242865,61.5,38.8,76.7,1338,227.505,103.22,3.135,8583615,8747,3.98,2.985,1458.3,266600,616,600000,25,9449907,3.04,756.69,40.4,8645.5,90,75,6.54,360448,0.01,1277.3,9.2,0.8,12004,38.900002,22043,288,1503,289,2062,199,276,2415,5774,435,42.700001,173368,235245,189570,78647,8.1999998,2580
1,1,1,2012,1,6,11.2,11.2,890,0,11.424286,-20.358097,22.736427,-0.04857143,11.375,7.6630951,13.06095,-7.23809433,18.095238,6.2140484,-0.04404762,-28.38095093,0,-0.21690434,61.5,38.8,76.7,1124,227.505,101.56,3.117,5231215,5149.7,3.98,2.889,759.7,150600,616,1010000,43,5726212,3.02,790.6,40.9,5177.4,88,110,7.1,360448,0.01,1277.81,8.6,0.93,22605,40.799999,40870,1675,2372,213,3074,725,1456,4466,11594,454,20.9,66848,95736,78270,37940,6.9000001,263
0,1,1,2012,1,1,11.2,11.2,890,0,12.919048,-11.879286,18.236427,-0.06809523,10.31381,9.514762,9.94371,3.547618866,14.500237,8.7616673,-0.03928572,-13.2857151,0,10.578571,61.5,38.8,76.7,1029,227.505,98.83,2.964,4165580,3961.7,3.98,2.902,712.9,175700,616,1760000,192,4654007,2.89,680.21,41.2,3979.3,274,403,6.31,360448,0,1257.6,10.5,0.54,43360,31.4,19596,60977,595,4149,5283,3568,6104,3813,21746,296,25.9,37505,43851,40491,16135,5.0999999,287
1,1,1,2012,1,6,11.2,11.2,890,0,-0.90738129,1.9992864,-4.8340475,-0.15190476,-1.662857,-1.2526191,5.25563,-0.5,-2.4521446,-0.22761749,-0.18214285,-28.42856979,0,-1.7164287,61.5,38.8,76.7,1085,227.505,101.56,3.117,3163687,2845,3.98,2.889,539.9,240400,616,1260000,78,3473590,3.02,996.71,41,2885.3,88,135,7.1,360448,0.01,1277.81,8.9,0.93,23522,39.799999,37187,1028,6880,1367,2679,708,2256,5359,12580,658,21.700001,67391,84647,76431,34605,6.5999999,144
0,1,1,2012,1,4,11.2,11.2,890,0,3.0497621,-10.339286,15.599997,-0.00095238,7.8569051,-1.4138095,11.6328,-15.80952454,8.8716681,5.1511896,-0.0047619,-4.547618866,0,3.7923811,61.5,38.8,76.7,1085,227.505,103.22,3.135,2718250,2445.8,3.98,2.985,410.3,240400,616,1260000,78,2981197,3.04,724.19,40.3,2492.6,88,135,6.54,360448,0.01,1277.3,8.8,0.8,,,0,0,0,0,,,,,,,,,,,,,
0,1,1,2012,1,5,11.2,11.2,890,0,4.4759521,-1.3852386,-0.21238113,-0.07,-0.07357139,-0.93571432,10.85373,-6.214286804,0.23857117,-1.9895232,-0.02380952,-23.0714283,0,-1.1459527,61.5,38.8,76.7,1338,227.505,101.81,3.082,5805265,5711.5,3.98,2.898,721.2,266600,616,600000,25,6331472,3.06,711.42,39.9,5690.4,90,75,7.04,360448,0.01,1281.06,8.3,0.87,20386,42.900002,37886,378,2374,112,2275,583,1079,3077,10052,326,25.299999,59479,71016,70241,26910,6.8000002,2053
0,1,1,2012,1,4,11.2,11.2,890,0,-18.322381,14.953096,-16.68857,-0.0634231,-5.2426191,-5.3019047,10.0563,-5.071430206,-8.0230965,-9.3495232,-0.03571429,-5.666666031,0,-4.4969046,61.5,38.8,76.7,1338,227.505,103.22,3.135,5805265,5711.5,3.98,2.985,721.2,266600,616,600000,25,6331472,3.04,711.42,39.9,5690.4,90,75,6.54,360448,0.01,1277.3,8.3,0.8,3622,31.9,7115,80,18,39,482,74,267,89,1686,181,29,40746,45603,43323,15374,5.6999998,618
0,1,1,2012,1,6,11.2,11.2,890,0,9.7973812,-12.726427,15.942856,-0.03809524,10.110238,4.6488097,7.88747,-3.357143402,9.3411896,4.950476,-0.06428572,-17.2857132,0,-8.4188094,61.5,38.8,76.7,1338,227.505,101.56,3.117,8583615,8747,3.98,2.889,1458.3,266600,616,600000,25,9449907,3.02,756.69,40.4,8645.5,90,75,7.1,360448,0.01,1277.81,9.2,0.93,28544,40.5,53408,1038,358,3153,3289,1499,4404,1801,12882,404,22.9,31766,43767,41895,17571,5.6999998,3494
0,1,1,2012,1,1,11.2,11.2,890,0,12.577142,-21.470236,19.639049,-0.00619048,7.8059521,2.6442857,20.88475,-18.66666794,13.728808,19.571905,-0.01666667,-1.785714149,0,18.610713,61.5,38.8,76.7,1124,227.505,98.83,2.964,5873849,5717.3,3.98,2.902,832.4,150600,616,1010000,43,6522160,2.89,771.7,41.4,5768.7,88,110,6.31,360448,0,1257.6,9.9,0.54,6980,39.400002,13457,376,56,57,853,248,549,391,3655,215,23.1,42273,49254,49286,18424,5.1999998,8
0,1,1,2012,1,3,11.2,11.2,890,0,-10.801429,3.2411902,-5.8385712,-0.0452381,-6.1388095,-9.852619,12.62188,-23.26190567,-6.3795242,-1.4052372,-0.03333334,-23.47619057,0,15.872381,61.5,38.8,76.7,1029,227.505,102.96,3.087,2835837,2566.3,3.98,2.994,505.9,175700,616,1760000,192,3048698,2.99,735.35,41.9,2546,274,403,6.52,360448,0,1277.06,7,0.72,16354,38.200001,25836,5989,452,233,2060,688,1016,1367,8332,301,35.799999,68252,73792,75000,27041,7.0999999,2154
0,1,1,2012,1,7,11.2,11.2,890,0,10.090714,-12.711428,17.060475,-0.02887762,10.922381,10.696667,11.98096,4.571430206,17.547382,10.66643,-0.05476191,-21.76190567,0,-0.17595219,61.5,38.8,76.7,1029,227.505,101.56,3.117,4036397,3714.8,3.98,2.889,710,175700,616,1760000,192,4295930,3.02,719.44,39.1,3686.1,274,403,7.1,360448,0.01,1277.81,6,0.97,3840,39.900002,7564,80,14,11,479,107,180,249,2155,75,34.299999,46440,52595,50058,21777,5.9000001,341
5,1,1,2012,1,4,11.2,11.2,890,0,5.780714,-12.150238,12.777857,-0.01476191,7.7652385,3.0985717,18.5635,-10.1428566,10.308096,7.2514288,-0.0452381,-22.83333397,0,-6.2566659,61.5,38.8,76.7,1124,227.505,103.22,3.135,5873849,5717.3,3.98,2.985,832.4,150600,616,1010000,43,6522160,3.04,771.7,41.4,5768.7,88,110,6.54,360448,0.01,1277.3,9.9,0.8,26565,36.200001,49949,1352,798,1345,3925,710,1988,4627,13778,590,26.799999,70225,81904,82552,28595,6.8000002,23
0,1,1,2012,1,7,11.2,11.2,890,0,15.957859,-13.119761,14.100239,-0.22,12.331905,8.4490476,10.48111,1.071430206,15.024284,12.321905,-0.09047619,-21.47619057,-0.642857134,-1.8911912,61.5,38.8,76.7,1029,227.505,101.56,3.117,1868239,1914.8,3.98,2.889,352.7,175700,616,1760000,192,2020792,3.02,871.43,42.2,1927.8,274,403,7.1,360448,0.01,1277.81,7.5,0.97,3558,36.900002,5651,1354,32,71,427,196,222,98,1485,13,22.6,37270,42905,46446,17135,5.5999999,0
0,1,1,2012,1,7,11.2,11.2,890,0,-2.922142,-0.97952389,-0.08118988,-0.06595238,1.4535709,-4.2578571,-2.603195,-16.3571434,0.20356964,-4.7992842,-0.00714286,-12.26190567,1.857142806,-8.5088099,61.5,38.8,76.7,1029,227.505,101.56,3.117,832898,7340,3.98,2.889,1084.5,175700,616,1760000,192,9199286,3.02,814.84,40.6,7371.9,274,403,7.1,360448,0.01,1277.81,9.5,0.97,11315,38.900002,21947,241,181,428,1743,194,130,1310,6485,149,32.099998,72319,80710,72336,27955,6.4000001,0
0,1,1,2012,1,1,11.2,11.2,890,0,12.919048,-11.879286,18.236427,-0.06809523,10.31381,9.514762,9.94371,3.547618866,14.500237,8.7616673,-0.03928572,-13.2857151,0,10.578571,61.5,38.8,76.7,1029,227.505,98.83,2.964,4165580,3961.7,3.98,2.902,712.9,175700,616,1760000,192,4654007,2.89,680.21,41.2,3979.3,274,403,6.31,360448,0,1257.6,10.5,0.54,37119,32.5,59771,5358,7717,1191,5747,840,4692,9423,21802,801,22.299999,72436,83287,87284,33266,6,71
1,1,1,2012,1,6,11.2,11.2,890,0,-4.1209524,-5.2857144,7.1373846,-0.01428571,7.8504757,-1.1283331,11.6211,-8.095237732,6.9985733,3.0464287,-0.00119048,-3.047618866,1.857142806,-2.4685715,61.5,38.8,76.7,1085,227.505,101.56,3.117,2718250,2445.8,3.98,2.889,410.3,240400,616,1260000,78,2981197,3.02,724.19,40.3,2492.6,88,135,7.1,360448,0.01,1277.81,8.8,0.93,18062,71.099998,35441,115,144,662,284,285,1107,3705,3214,242,21.6,40213,33033,48197,30247,4.8000002,11
1,1,1,2012,1,5,11.2,11.2,890,0,0.88714333,0.67500137,-2.2199982,-0.04261905,0.56142858,-0.45880945,10.77586,-5.5,1.3949988,-0.82119011,-0.02738095,-21.73809433,0,-2.3345242,,,,,,,,,3876.5,,,618,,,,,,,804.22,41.2,,,,,,,,,0.87,60392,30.6,96623,15048,1850,8937,6408,2102,7345,4492,21247,842,28.5,35647,51466,43745,16698,5,3206
1,1,1,2012,1,3,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,38.8,76.7,1029,227.505,102.96,3.087,4293271,3928.6,3.98,2.994,684.7,175700,616,1760000,192,4739095,2.99,723.17,39.8,3972.9,274,403,6.52,360448,0,1277.06,9.4,0.72,36769,32.299999,58358,9056,2516,3701,5346,1492,3662,3764,19751,423,31.700001,51259,60013,57467,21214,5.9000001,24
0,1,1,2012,1,6,11.2,11.2,890,0,20.74119,-12.047619,16.01,-0.04976191,13.25381,13.176905,12.15723,19.90476227,15.842859,10.357857,-0.05476191,-15.76190567,-0.142857149,3.399524,61.5,38.8,76.7,1029,227.505,101.56,3.117,1868239,1914.8,3.98,2.889,352.7,175700,616,1760000,192,2020792,3.02,871.43,42.2,1927.8,274,403,7.1,360448,0.01,1277.81,7.5,0.93,9930,36.099998,4783,14728,81,229,890,1046,2794,532,3522,73,21.200001,14401,25295,18216,10340,4.4000001,0
0,1,1,2012,1,6,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,38.8,76.7,1029,227.505,101.56,3.117,832898,7340,3.98,2.889,1084.5,175700,616,1760000,192,9199286,3.02,814.84,40.6,7371.9,274,403,7.1,360448,0.01,1277.81,9.5,0.93,10650,56.200001,20855,137,110,173,633,355,1272,1532,4294,247,25.4,41051,53359,47364,27667,4.6999998,94
0,1,1,2012,1,2,11.2,11.2,890,0,-0.43809509,1.0449982,-2.8830965,-0.05547619,-3.7007143,-3.1128569,12.65437,-8.666664124,-2.2864304,4.4878576,-0.05,-7.928569794,0,12.872618,61.5,38.8,76.7,1124,227.505,98.83,2.964,5231215,5149.7,3.98,2.902,759.7,150600,616,1010000,43,5726212,2.89,790.6,40.9,5177.4,88,110,6.31,360448,0,1257.6,8.6,0.64,22136,37.900002,42568,965,284,288,2751,1012,3039,1207,11008,305,24,36087,46253,42963,18483,5.5999999,742
0,1,1,2012,1,3,11.2,11.2,890,0,-11.000477,6.4040472,-8.045475,-0.06928571,-5.5128572,-9.2316664,11.33264,-22.80952454,-4.8333321,1.0092867,-0.03809524,-21.61904716,0,17.066429,61.5,38.8,76.7,1029,227.505,102.96,3.087,404872,417.8,3.98,2.994,63.4,175700,616,1760000,192,437075,2.99,607.61,38.8,424.7,274,403,6.52,360448,0,1277.06,7.4,0.72,44836,30,62659,20975,3761,2062,6871,2382,5194,5013,25060,360,26.4,54089,62290,61017,22924,5.9000001,2914
0,1,1,2012,1,1,11.2,11.2,890,0,5.1528587,-1.9007146,1.3545227,-0.02214286,4.1647619,-2.1530953,8.480682,-19,6.5238113,-2.2502386,-0.02142857,-15.04761887,0,-0.83452362,61.5,38.8,76.7,1085,227.505,98.83,2.964,16283531,14271.8,3.98,2.902,2385,240400,616,1260000,78,18365887,2.89,822.5,40.9,14391.6,88,135,6.31,360448,0,1257.6,11.3,0.54,,,0,0,0,0,,,,,,,,,,,,,
0,1,1,2012,1,4,11.2,11.2,890,0,-18.922857,10.283571,-5.6788084,-0.0597619,-4.4590476,-14.475952,6.760864,-29.69047546,-4.9902365,-14.50881,-0.05238095,-21.52380943,-0.071428575,-3.9238093,61.5,38.8,76.7,1029,227.505,103.22,3.135,4293271,3928.6,3.98,2.985,684.7,175700,616,1760000,192,4739095,3.04,723.17,39.8,3972.9,274,403,6.54,360448,0.01,1277.3,9.4,0.8,31283,30.700001,21427,40066,373,462,4256,3473,5476,794,12653,122,22.200001,25494,35057,29054,12900,5.1999998,4
